pipeline_id,length_km,diameters_mm,age_years,material,location,repair_type,repair_duration_hours,pressure,temperature,flow_rate,corrosion_level,deformation_level,leak_detection,pipeline_status
3786,11.34099729,524.5806785,19,Steel,Rural,Replacement,27,8.399542067,-2.702062724,53.27957811,3,4,1,1
3787,58.10888073,546.2375254,7,Cast Iron,Urban,Repair,89,7.917830521,6.457014958,37.97725534,0,1,0,0
3788,46.93418812,759.0141227,36,HDPE,Suburban,Repair,48,7.423237424,8.507496527,38.95912993,1,2,0,1
3789,12.75220046,178.9956227,12,Steel,Urban,Repair,36,8.446283841,27.41414084,96.73631735,3,2,1,1
3790,98.07625448,701.3625958,20,HDPE,Urban,Replacement,49,1.904172478,33.31467765,72.17273615,2,4,0,1
3791,22.25489286,906.2308913,23,PVC,Urban,Replacement,31,7.106474777,27.33675599,69.03011271,3,1,0,1
3792,7.656183829,152.0093773,25,PVC,Urban,Replacement,44,3.392445117,22.32375505,23.97337785,1,2,0,1
3793,59.88989057,226.5880053,30,PVC,Rural,Repair,59,8.072844977,28.2950039,56.38897914,4,0,0,1
3794,74.14780104,744.968743,29,HDPE,Rural,Replacement,23,9.611818839,26.92487396,36.31777465,3,3,1,0
3795,4.211901159,493.5534834,31,HDPE,Suburban,0ne,99,9.113405769,13.78748469,24.77995106,2,1,0,1
3796,66.21304623,463.1937587,18,PVC,Suburban,Replacement,68,2.034570002,6.792570123,89.65967632,2,4,0,1
3797,53.69689572,223.2699711,41,HDPE,Urban,Replacement,92,4.325971786,4.139035844,38.93242507,3,2,1,1
3798,11.22323588,556.0930366,19,Cast Iron,Urban,0ne,42,4.278904815,23.96777298,28.99592908,1,2,1,1
3799,18.07986382,213.8907801,4,HDPE,Urban,Replacement,42,2.100666397,37.96520622,93.24031926,3,2,1,1
3800,57.22945543,528.9584107,1,Cast Iron,Rural,Replacement,13,1.88313448,19.05273595,20.53729325,2,3,0,1
3801,30.33940374,787.2537691,41,PVC,Urban,Replacement,1,4.464011215,35.62632512,74.80497369,3,1,1,1
3802,93.89325714,332.4379221,15,HDPE,Suburban,Replacement,76,9.928643954,-9.288531451,65.6219673,2,2,0,1
3803,82.05528272,532.7075514,8,PVC,Urban,Repair,53,6.12048386,29.72353234,92.12795841,4,3,1,1
3804,98.37315344,992.8143725,15,Steel,Rural,Replacement,40,6.596034657,32.6801329,83.37266662,3,0,0,1
3805,26.70741306,717.985381,15,HDPE,Urban,0ne,90,5.23917019,21.5496919,70.82422658,0,1,0,1
3806,97.00263965,857.2210942,39,HDPE,Rural,0ne,46,6.960974971,36.70304997,32.14259441,3,4,1,1
3807,43.69215311,473.3628459,22,PVC,Rural,Repair,87,9.609958727,19.49564964,50.06133212,2,1,1,1
3808,35.40436074,791.0748308,18,PVC,Rural,Replacement,22,6.298281583,2.026845126,94.50508037,1,2,1,1
3809,5.98460317,136.4582556,16,PVC,Rural,0ne,52,1.585346137,0.785861472,3.297060428,2,4,1,1
3810,6.223760528,210.6200643,2,Steel,Suburban,Repair,28,5.436015123,17.79181333,79.63885056,4,1,0,0
3811,69.50911434,282.7635336,36,Steel,Rural,Replacement,53,9.934761459,35.32419652,25.92922469,1,4,1,1
3812,46.33497045,461.7567322,20,PVC,Suburban,Repair,63,4.486624485,-6.381602712,19.31667739,0,1,0,1
3813,23.42564098,861.1703905,16,HDPE,Suburban,Replacement,17,6.344931135,20.21952561,23.99023683,0,0,0,0
3814,61.78306033,411.6394457,3,HDPE,Urban,Repair,64,1.959730871,28.49017365,6.915348158,4,0,1,1
3815,26.03295371,689.1590742,30,PVC,Urban,Repair,6,2.270624489,-4.229896519,99.2060026,4,0,0,1
3816,58.18554368,738.3828653,2,Cast Iron,Rural,0ne,14,8.872133078,-4.161515464,87.11704518,4,1,1,1
3817,36.56166595,627.5641187,35,Steel,Urban,0ne,17,3.703101654,8.306399833,52.58454089,4,4,1,0
3818,82.53167043,421.5177714,26,Steel,Rural,Repair,38,3.74906146,3.694058677,71.79521468,3,0,1,1
3819,82.24891992,619.3480075,5,Cast Iron,Urban,Replacement,69,4.484916964,-0.084292055,56.10294093,2,3,1,0
3820,48.25768941,408.0390335,2,PVC,Rural,Replacement,13,9.698308056,-0.065291319,81.3463155,3,3,0,0
3821,35.73109182,175.4863647,20,HDPE,Urban,Replacement,53,1.759514464,-3.466548379,84.63175396,1,0,1,1
3822,36.89341986,993.5235804,34,HDPE,Urban,Replacement,9,8.368876923,20.54270065,24.04625239,0,0,0,1
3823,80.76573804,214.4642083,34,Steel,Suburban,Replacement,44,4.074020888,24.40628018,46.51502929,0,2,0,1
3824,33.4897688,165.1135455,20,Cast Iron,Urban,0ne,26,8.645212234,25.14681134,63.84992568,1,3,1,1
3825,21.696878,890.6776743,25,HDPE,Urban,Repair,77,9.925800846,16.61769881,97.86564223,0,3,1,0
3826,9.384145846,371.6511948,20,Steel,Rural,0ne,19,4.138006692,37.64531348,68.58624853,4,0,0,1
3827,47.20261897,685.2672767,25,HDPE,Suburban,Replacement,48,2.164207296,34.02663888,89.86586606,4,2,0,1
3828,48.73107779,396.1051567,14,HDPE,Rural,Repair,81,2.299379482,37.88155713,84.76509305,4,4,1,1
3829,84.24996233,452.3088437,47,HDPE,Urban,Replacement,80,7.828668019,9.439773906,58.6242433,1,2,0,0
3830,22.90263095,335.9016748,44,Steel,Rural,Replacement,30,2.304293971,33.889158,89.47188065,2,2,1,1
3831,38.71813609,408.7396052,43,Cast Iron,Suburban,Repair,32,3.343794117,28.14373497,38.36475105,1,3,0,1
3832,81.03216815,469.6303605,43,PVC,Rural,Replacement,78,2.839585093,6.998645152,38.54906951,2,0,0,1
3833,82.53873746,748.3744622,39,Cast Iron,Urban,0ne,79,4.201107076,-4.670337075,78.31559868,0,0,0,1
3834,39.07649652,560.3825748,12,HDPE,Rural,0ne,76,1.669299176,24.13106249,14.3198229,0,0,1,1
3835,46.45327831,949.2086954,48,Cast Iron,Urban,0ne,75,8.710682342,-3.177383794,31.27669653,0,2,0,1
3836,31.02530319,137.6923545,5,HDPE,Suburban,Replacement,69,8.741316806,4.68879035,61.24867264,2,2,1,0
3837,93.32293296,552.7614904,2,Steel,Suburban,0ne,11,4.716396086,15.01822882,42.58649429,0,1,0,1
3838,12.74573281,625.8023099,16,Steel,Rural,Replacement,98,6.508788121,23.99412676,94.13164728,1,4,0,1
3839,93.44119288,928.1772875,30,Steel,Suburban,Replacement,83,6.777564138,36.31138286,95.89210089,2,1,0,1
3840,68.70277873,144.2426713,47,HDPE,Rural,0ne,26,7.743323038,19.66200224,50.75554957,4,4,1,0
3841,53.62564312,616.1496264,43,Cast Iron,Urban,0ne,26,5.686210788,23.57065498,54.36712715,2,1,1,0
3842,4.233247018,868.2669357,38,PVC,Rural,Replacement,17,5.593024409,5.500692508,72.73808209,1,1,1,1
3843,48.08402299,317.7349553,45,PVC,Urban,Replacement,95,6.681733996,24.36463082,46.2692276,1,1,1,0
3844,41.3670624,888.6631137,42,Steel,Suburban,Replacement,83,7.327435561,11.88950604,19.81974833,1,1,0,1
3845,16.96066239,117.1390683,24,PVC,Urban,Replacement,44,4.120213393,32.84655914,74.94994769,0,2,0,1
3846,65.98455075,759.2091662,30,HDPE,Urban,0ne,84,3.973334259,9.622525695,74.04080305,4,4,0,1
3847,97.14393983,939.8018991,37,Cast Iron,Urban,Replacement,23,3.427465637,13.41360108,25.25312924,4,1,0,1
3848,56.6566923,691.4778955,39,PVC,Urban,Replacement,25,5.939618998,11.62938785,83.45873546,3,1,0,1
3849,71.76057437,495.1263196,11,PVC,Urban,Replacement,92,4.241401206,30.55614172,61.75127045,1,0,1,0
3850,7.776594804,140.3929148,14,Cast Iron,Rural,Replacement,37,5.862819409,37.68495985,24.39385942,0,2,1,1
3851,42.34903259,928.102432,23,PVC,Urban,Replacement,76,4.653862892,6.363815049,65.55187527,2,3,1,0
3852,12.51949003,523.2666004,16,Cast Iron,Urban,Repair,65,8.530607643,13.75139504,24.1273431,0,0,0,1
3853,61.66678772,126.0970699,21,HDPE,Urban,Repair,2,1.658172158,25.29631333,27.25806245,1,3,0,1
3854,93.90973366,720.8389642,4,HDPE,Urban,Repair,74,6.149895342,34.7690811,84.95292137,0,1,1,1
3855,66.51599551,533.6535282,33,HDPE,Urban,0ne,98,6.180613755,14.68503484,93.01966535,1,4,0,1
3856,8.603501783,211.9107857,47,Steel,Urban,Replacement,32,4.453455795,-4.555324589,26.43138318,2,3,1,1
3857,36.11195429,292.8446284,14,HDPE,Suburban,0ne,89,4.789188051,8.433569175,92.87705267,2,3,0,1
3858,55.51567456,158.0416124,19,PVC,Rural,Replacement,74,8.201182248,17.51809427,24.6410858,4,3,1,0
3859,40.91756786,616.8641857,5,Steel,Urban,Repair,55,3.526063392,10.8762303,12.60946919,3,4,1,1
3860,83.53075704,659.8265313,36,Steel,Rural,Replacement,50,8.842634123,-0.672213661,6.764163929,0,0,1,1
3861,81.65242947,555.1680685,31,Steel,Suburban,0ne,65,9.067089737,-8.150525233,24.96921084,3,2,0,1
3862,61.57127099,835.3919197,45,HDPE,Suburban,0ne,32,6.85557374,24.3704333,39.13940753,0,4,1,1
3863,37.97233657,874.9079392,18,Steel,Urban,Replacement,37,7.955719423,39.63685954,92.82728963,4,0,1,1
3864,26.278301,654.061957,44,HDPE,Rural,0ne,76,6.516527755,35.96033169,24.97364197,4,1,1,1
3865,11.4815575,111.4808317,31,HDPE,Urban,Repair,82,5.727332024,24.16354554,37.18106915,2,0,0,1
3866,36.13487067,725.7066902,30,Steel,Suburban,Replacement,94,9.700099788,32.07649043,73.6814316,2,3,1,1
3867,41.9040792,476.1992952,21,Steel,Suburban,Repair,13,3.543894678,2.786380923,30.90533471,2,0,0,1
3868,67.90646959,609.0017349,47,PVC,Rural,Repair,54,2.38735852,21.1217218,68.75244702,0,0,1,1
3869,66.15782261,684.1725418,30,Steel,Urban,0ne,3,3.587368268,-6.96978923,43.77570411,3,1,0,1
3870,7.940705824,415.2129529,41,HDPE,Rural,Replacement,85,6.531630475,25.35919637,20.44805031,3,1,0,0
3871,40.13067223,925.3886547,4,PVC,Rural,Repair,42,2.666650943,38.49361695,73.6718312,2,0,1,1
3872,18.99610785,220.5773801,5,PVC,Suburban,Repair,78,9.179326389,33.03986536,3.676844502,4,4,1,1
3873,16.52445783,704.3606266,41,HDPE,Rural,Replacement,40,4.699219606,16.72204374,29.94114768,3,1,0,0
3874,82.90291282,103.923622,45,Steel,Suburban,0ne,74,8.649665905,29.43701097,36.26197238,4,3,0,1
3875,5.149606455,932.1859949,10,Steel,Urban,Repair,66,3.243128901,37.1949405,46.36360724,2,4,0,1
3876,42.49910471,201.2537199,27,Cast Iron,Rural,Replacement,60,3.818515196,0.800878897,68.30705397,0,0,1,0
3877,17.65216192,185.3958071,16,Steel,Rural,Replacement,11,1.533010575,29.66292565,46.48109442,1,3,1,1
3878,88.05369135,399.7068697,30,Cast Iron,Urban,Repair,1,3.31990923,3.492347898,59.83808712,3,3,0,0
3879,56.14701081,436.2096574,13,PVC,Rural,Repair,26,5.412824371,33.8473711,59.98212876,2,4,1,0
3880,23.906683,292.8700651,36,PVC,Urban,Repair,42,9.51523226,-5.082274715,37.95389334,2,0,1,1
3881,50.74030143,626.6094948,21,PVC,Suburban,0ne,62,4.500126765,-1.089079057,93.46315531,3,3,1,1
3882,73.41714961,498.6226882,45,Cast Iron,Suburban,0ne,61,6.757694915,26.03082317,95.62952926,1,1,0,1
3883,95.85368288,130.7580301,40,HDPE,Rural,Replacement,77,4.849391057,-1.261124807,58.60323753,0,1,1,0
3884,22.82415442,387.686856,45,HDPE,Suburban,Replacement,92,1.421126657,-2.097284905,8.097397149,3,4,1,0
3885,88.73199544,829.3896222,15,PVC,Suburban,Repair,85,5.531793633,17.77334387,49.62162886,0,1,0,1
3886,93.4961073,720.7313814,20,Cast Iron,Urban,Replacement,62,1.59322282,31.74936189,19.25751335,2,2,0,0
3887,91.72563391,752.3837682,20,Cast Iron,Suburban,0ne,74,8.953299321,3.423371264,48.83823767,3,0,0,1
3888,63.90602133,728.3052317,45,PVC,Suburban,Replacement,12,7.777332658,32.05690914,19.6598323,0,3,1,0
3889,63.35224479,379.8757192,5,Steel,Suburban,Replacement,27,4.407863241,30.39766983,70.68166932,4,3,1,1
3890,40.91785269,189.6975299,32,PVC,Urban,Repair,67,6.761967996,18.95527005,8.962482887,4,4,1,1
3891,75.48739035,345.2204656,6,Cast Iron,Rural,Repair,28,2.008253398,22.32813768,95.37710356,4,4,0,1
3892,53.59810782,848.6067702,30,Steel,Urban,0ne,66,7.322994883,-7.977940669,20.34221305,0,3,0,1
3893,68.06636905,982.423718,26,HDPE,Rural,Replacement,28,8.404591681,8.356777915,66.40497727,4,1,1,1
3894,43.41733248,544.4623133,37,Steel,Rural,Replacement,95,8.395710837,3.169746556,91.77927272,2,4,1,0
3895,73.41814994,108.7303194,13,HDPE,Suburban,Replacement,21,3.558497929,-2.499806964,25.54074508,0,2,1,1
3896,82.62268024,226.0403309,29,Cast Iron,Suburban,Repair,7,3.373715757,9.482966458,93.495393,2,4,0,1
3897,15.4971894,389.8725178,5,PVC,Urban,0ne,95,5.692579191,7.745209817,39.4787919,1,1,0,0
3898,83.46004184,620.7268137,25,PVC,Urban,Replacement,14,9.709949457,26.44458391,96.09255091,0,0,1,1
3899,54.48935665,167.5842812,13,PVC,Urban,Replacement,39,9.284706798,19.90481702,97.16502196,4,2,0,1
3900,84.621925,949.0215688,24,PVC,Suburban,Replacement,73,4.236746336,35.65500344,19.6199106,4,4,0,1
3901,43.69886893,428.575306,31,PVC,Rural,Replacement,87,8.018465556,-2.729620847,83.27764636,1,0,1,1
3902,38.52500805,921.3257961,20,Cast Iron,Urban,0ne,62,9.291859877,-7.012569734,20.14868027,3,0,1,1
3903,91.59101252,802.4696225,8,Cast Iron,Rural,0ne,12,3.348338191,16.73038937,23.41762141,1,3,1,0
3904,25.86575749,779.8935453,9,PVC,Suburban,0ne,93,8.472660846,-9.948643069,9.328523898,4,1,1,1
3905,84.5770202,646.0476218,21,Steel,Suburban,Repair,38,3.411060642,29.38594716,16.4971577,4,3,1,0
3906,48.91803668,664.1054353,20,PVC,Suburban,Replacement,58,4.089539133,15.29864443,63.58967786,3,1,1,1
3907,51.89544881,674.2029117,15,HDPE,Suburban,Replacement,56,2.789386218,14.4032788,45.47602028,1,0,1,1
3908,31.53835987,665.8492483,26,HDPE,Rural,Replacement,39,5.563718192,8.124798936,79.30347948,2,4,1,0
3909,57.73117786,598.3554083,42,HDPE,Rural,Replacement,86,8.589798048,8.748691807,33.86768467,1,1,0,0
3910,33.19590843,987.7726166,11,HDPE,Urban,0ne,4,5.752469237,11.55668391,96.89383216,2,1,1,1
3911,4.88767201,759.0615107,37,PVC,Rural,Repair,48,2.110960087,-9.198382779,5.937381541,4,0,0,0
3912,27.92786193,799.2517496,41,HDPE,Rural,Repair,7,3.26598339,-5.822710639,7.230659486,4,2,1,1
3913,1.631525297,885.2165336,11,Steel,Rural,Replacement,60,6.065756806,15.252401,70.43611498,1,0,0,0
3914,97.85712392,294.0757865,27,PVC,Urban,0ne,40,6.2486871,-2.493886739,88.86634961,4,0,1,0
3915,96.60897377,175.4237432,30,HDPE,Rural,Repair,8,6.192153132,28.93813042,79.75451897,3,1,0,1
3916,40.12037445,534.6049929,19,PVC,Rural,Repair,58,1.693031433,3.7242587,49.4918917,0,0,1,1
3917,73.10871458,562.6726261,34,PVC,Rural,Replacement,57,7.783263034,-5.105018133,27.69449477,2,3,1,1
3918,35.23480374,846.263602,38,PVC,Suburban,Repair,35,9.184853791,1.760496295,2.331701401,4,0,0,1
3919,67.43822255,499.4052214,23,Cast Iron,Rural,Replacement,73,5.59467053,7.854911508,51.43569394,2,4,0,0
3920,80.73757426,613.767723,1,HDPE,Urban,0ne,13,7.469463581,-8.23416957,48.08798353,1,0,0,1
3921,94.72886822,574.3638447,3,Cast Iron,Urban,Replacement,39,9.226139428,-2.916223781,35.08034405,3,0,1,0
3922,40.62101531,134.3825054,3,Steel,Urban,Repair,84,6.783604795,6.192337724,58.22920601,2,4,0,0
3923,78.54650031,653.6934069,28,Steel,Urban,Replacement,21,7.06893152,5.52402369,73.15265504,4,2,0,1
3924,27.32691661,845.2389572,14,Cast Iron,Suburban,Replacement,47,7.49263972,30.01933483,70.38793539,0,2,1,1
3925,99.04289808,241.7504933,30,HDPE,Urban,Replacement,83,3.344522063,32.16277377,27.06203134,3,2,1,0
3926,3.551190278,634.8985605,5,PVC,Suburban,Replacement,2,6.244100872,-0.329070043,58.94506517,1,3,1,1
3927,60.74935184,634.24949,49,Steel,Suburban,Replacement,44,8.579576031,-3.803005804,15.72867338,4,4,1,1
3928,66.29109218,247.7664677,15,Steel,Suburban,Replacement,30,3.665464572,21.70812422,13.03858254,3,3,0,1
3929,69.11651015,211.1172164,38,Steel,Urban,Repair,87,9.074534496,30.23117778,78.79972779,4,3,1,1
3930,12.9183703,982.0467487,14,HDPE,Urban,Replacement,55,6.583437548,38.18615486,69.68084431,1,3,1,1
3931,93.91444856,454.3472527,14,Cast Iron,Suburban,Repair,40,4.808573663,-9.660185763,77.02496116,1,4,0,0
3932,18.93714463,304.6795559,49,Cast Iron,Suburban,Replacement,77,6.608646653,10.68390567,16.09376515,0,1,1,1
3933,62.65258692,254.19209,8,HDPE,Urban,0ne,97,4.616739151,26.6993917,91.54724035,3,1,0,0
3934,23.04493183,700.8415422,8,Steel,Rural,Replacement,96,8.542320417,31.42796494,14.17804971,0,2,0,1
3935,31.41442529,648.5007676,19,HDPE,Rural,Repair,92,5.340867221,-6.885702566,87.13365985,0,3,0,1
3936,55.09939563,679.1969107,32,HDPE,Rural,Repair,24,9.110920238,24.03072597,35.88554984,0,2,0,1
3937,42.30214844,179.2054248,31,Cast Iron,Urban,0ne,42,5.588272728,4.44693587,11.43797521,2,3,1,0
3938,16.8623345,904.1811251,29,HDPE,Urban,Replacement,28,6.943315507,-6.270152033,29.3901271,1,2,1,1
3939,17.92270384,450.3397571,41,HDPE,Suburban,0ne,94,9.979699789,14.45512909,18.96335341,0,0,0,1
3940,42.39633403,382.0324658,11,Steel,Urban,Replacement,93,2.322692569,-2.09233284,49.57630215,2,4,0,1
3941,75.97101485,516.1253025,45,PVC,Urban,Replacement,98,7.630562339,26.8503759,95.02478946,2,3,1,0
3942,89.89850004,451.0594592,13,Steel,Urban,Repair,51,2.249850051,27.06308998,33.459245,2,3,0,1
3943,9.328638564,877.2193028,27,Cast Iron,Suburban,0ne,22,8.549797292,32.10338825,61.59779958,0,3,1,1
3944,39.91728685,936.3348777,19,PVC,Suburban,0ne,89,6.36808043,8.878434257,89.2803667,2,4,1,0
3945,10.92431081,373.1078948,26,Steel,Rural,Repair,78,9.443436045,-9.334510138,63.37731904,0,0,0,1
3946,2.642655583,877.5422267,37,HDPE,Rural,Repair,74,8.793609418,2.986796919,36.85771495,3,1,1,1
3947,66.51014958,803.3708166,48,HDPE,Urban,0ne,74,1.673848337,13.39058498,99.09307359,1,4,0,1
3948,60.64249475,937.7269051,9,PVC,Urban,Repair,8,2.235722875,24.70056397,19.55394654,4,0,0,1
3949,17.13889227,321.175281,28,PVC,Suburban,Replacement,14,6.410538357,9.102029284,52.80234547,0,2,1,1
3950,24.14747048,619.2632351,32,HDPE,Rural,0ne,45,5.664831759,16.8024198,79.87384437,1,3,0,1
3951,3.347067611,347.0901263,3,Cast Iron,Rural,0ne,38,2.517086176,16.21317937,1.064238088,0,3,1,1
3952,83.65977336,841.6850414,32,Steel,Rural,Repair,32,2.164233054,-1.750882532,70.50228196,3,1,1,1
3953,97.49436901,104.7917715,5,HDPE,Urban,Replacement,62,6.075917051,21.152475,27.38339077,1,2,1,1
3954,14.41049414,608.3372466,8,Steel,Urban,0ne,96,1.440293932,11.96258641,17.80294555,1,0,0,1
3955,23.91604616,405.2830881,14,Steel,Urban,0ne,67,8.863617727,30.39593508,28.14525187,2,2,1,1
3956,86.97254287,390.4153364,3,Steel,Suburban,Replacement,84,8.263746278,24.53056041,96.71482616,0,2,0,1
3957,92.719916,680.4156915,24,Steel,Rural,Repair,61,8.068329745,-4.42654069,89.30159066,0,1,1,1
3958,42.5431109,866.3360044,13,Cast Iron,Suburban,Repair,13,1.143974323,14.4379205,22.16169119,4,0,1,0
3959,6.011624755,648.2758523,43,Cast Iron,Rural,Repair,87,1.428768491,25.12471792,12.58565054,2,1,0,1
3960,4.899791536,867.8556808,29,Cast Iron,Urban,Repair,83,5.94855209,-5.64941371,37.05110785,2,0,0,1
3961,57.82103674,338.1374007,8,HDPE,Suburban,Replacement,80,9.9498312,29.62485163,59.64131153,4,4,1,0
3962,39.89661578,567.5516693,42,HDPE,Suburban,Replacement,99,4.080845809,1.100225732,86.84731823,2,4,0,1
3963,3.83659033,505.4828852,31,HDPE,Urban,0ne,47,4.099373348,15.15423977,96.64292238,2,3,0,1
3964,58.74198684,110.4804096,26,Cast Iron,Rural,0ne,54,2.208501702,37.02806437,75.36418345,3,1,0,1
3965,2.118951122,601.1309288,18,Steel,Rural,Replacement,71,7.069022234,18.56671174,60.30171406,1,4,0,1
3966,78.94982386,695.3718917,18,Cast Iron,Rural,0ne,52,6.820090201,11.20272259,15.09087059,4,2,0,1
3967,31.33684945,632.722964,7,HDPE,Rural,Replacement,72,1.911901747,-9.66025363,8.328809261,3,2,0,1
3968,4.985542298,762.6519089,48,PVC,Urban,Repair,25,5.206710584,-3.329318861,60.00666097,3,4,1,1
3969,59.24686988,614.2055756,38,HDPE,Urban,Replacement,23,7.003674179,18.93319425,54.36734647,3,1,0,1
3970,40.37075703,160.0752294,48,Steel,Urban,Replacement,74,5.441645227,14.69125203,84.76272267,2,3,0,1
3971,97.40624092,204.8009717,16,Cast Iron,Urban,0ne,30,7.069272237,8.191458782,32.93797923,4,2,0,1
3972,54.87566759,636.8271198,33,PVC,Suburban,Replacement,97,8.346433577,36.16079427,4.929394878,2,3,1,0
3973,28.24867892,347.4812728,3,PVC,Suburban,Repair,11,7.172338898,6.624126871,42.94711864,2,2,0,1
3974,71.2344476,171.6806161,38,Steel,Suburban,Repair,35,6.545028122,16.85753782,96.94904809,3,0,1,0
3975,27.87770825,486.6424691,4,Cast Iron,Urban,0ne,27,8.682312313,18.43567048,79.76191559,0,4,0,1
3976,90.52008585,598.8903383,36,PVC,Rural,0ne,67,9.105297111,16.3734195,4.343445191,4,1,1,0
3977,38.09747508,395.8713895,4,HDPE,Suburban,Replacement,47,4.499977935,13.87926958,87.59321149,4,2,1,0
3978,55.43698771,748.390332,42,Steel,Suburban,0ne,50,2.55924899,6.853186801,47.69725947,3,4,1,1
3979,6.006737279,679.3935473,9,PVC,Urban,Repair,8,8.360743636,35.43818165,37.11203515,3,3,1,1
3980,43.18600256,399.536525,40,Steel,Rural,0ne,55,2.923777966,12.54016309,35.32721454,1,1,1,1
3981,83.40399043,779.385276,17,Cast Iron,Rural,0ne,77,9.360556028,16.42244337,59.91928105,3,1,0,1
3982,80.75923173,683.8255383,17,Cast Iron,Rural,Repair,42,1.205901507,22.82389919,53.52934243,2,4,0,1
3983,23.20753733,673.7008408,33,Cast Iron,Urban,Replacement,67,9.291440644,-6.617197878,66.00609717,3,4,0,1
3984,23.38182803,598.0849307,20,HDPE,Rural,Replacement,20,6.302646934,29.06440707,57.79050504,4,4,1,0
3985,81.91322591,110.2507013,14,PVC,Suburban,0ne,45,7.972679049,15.6253655,15.25051291,0,0,1,1
3986,93.1094436,726.8564651,22,Cast Iron,Suburban,Repair,35,4.586433284,22.85884679,26.46636487,0,0,0,0
3987,10.44073121,438.437612,27,HDPE,Suburban,Repair,77,9.925446627,28.60060327,84.26192764,2,1,0,1
3988,45.5558053,948.3487391,43,Cast Iron,Urban,Repair,20,3.047962848,33.70496954,66.66259295,0,4,0,1
3989,34.40797362,836.186294,3,Cast Iron,Rural,Replacement,24,3.379092964,9.611020848,45.39166192,3,0,0,0
3990,87.19815709,628.9250226,24,PVC,Urban,Repair,57,1.462891996,30.57149463,19.07754175,0,1,0,1
3991,9.268966553,326.9637836,30,HDPE,Rural,Repair,55,9.464260268,2.941844778,1.761412562,3,2,0,1
3992,21.90146831,283.3456539,8,Cast Iron,Urban,Replacement,9,5.104263732,23.01678255,31.87685292,1,4,1,1
3993,75.49436542,406.3463539,22,HDPE,Suburban,Repair,94,7.073671732,-4.864634966,6.429848736,4,0,0,1
3994,6.078091049,528.9111492,25,HDPE,Urban,Replacement,89,7.186966547,-8.998476629,48.74612918,2,1,1,0
3995,49.76100269,366.458959,10,Cast Iron,Urban,0ne,16,8.870518831,-5.211843694,82.35834382,1,4,0,0
3996,44.76859643,563.4365459,49,Cast Iron,Urban,0ne,55,6.984327256,5.969124328,29.25446748,0,1,1,1
3997,34.10571672,248.833383,29,Steel,Suburban,0ne,72,6.058190641,-8.445269309,84.92766199,2,2,0,1
3998,40.06265922,979.9415315,40,PVC,Urban,0ne,58,7.392866718,21.52456361,70.75187521,3,1,1,1
3999,53.46411811,197.1320995,1,Cast Iron,Urban,0ne,64,7.758737191,5.827226919,13.40097061,1,1,1,0
4000,16.97536848,938.7497257,21,Steel,Suburban,Replacement,92,2.673351516,26.81880339,64.81162724,4,2,1,0
4001,57.62759195,922.2202103,39,PVC,Rural,Replacement,76,1.987003351,-7.704243187,16.01630092,4,3,1,0
